code,name,region_id,department_id,arrondissement_id,registered_voters,location_name,latitude,longitude,source_document_slug,source_sha256,source_position,source_confidence
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0060,ECOLE PUBLIQUE KASSA / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,258,ADAMAOUA / DJEREM / NGAOUNDAL / KASSA,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,60,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0061,ECOLE PUBLIQUE KASSA / B,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,190,ADAMAOUA / DJEREM / NGAOUNDAL / KASSA,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,61,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0062,ECOLE PUBLIQUE KASSA MBERE / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,163,ADAMAOUA / DJEREM / NGAOUNDAL / KASSA MBERE,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,62,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0063,ECOLE PUBLIQUE GROUPE III NGAOUNDAL /,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,363,ADAMAOUA / DJEREM / NGAOUNDAL / KPOKEYA,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,63,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0064,ECOLE PUBLIQUE GROUPE III NGAOUNDAL /,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,312,ADAMAOUA / DJEREM / NGAOUNDAL / KPOKEYA,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,64,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0065,ECOLE PUBLIQUE GROUPE III NGAOUNDAL /,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,154,ADAMAOUA / DJEREM / NGAOUNDAL / KPOKEYA,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,65,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0066,ECOLE DES PARENTS LIMBING / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,64,ADAMAOUA / DJEREM / NGAOUNDAL / GOUNTE,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,66,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0067,ECOLE PUBLIQUE MADJOING I / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,259,ADAMAOUA / DJEREM / NGAOUNDAL / MADJOING I,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,67,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0068,ECOLE DES PARENTS MADJOING II / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,266,ADAMAOUA / DJEREM / NGAOUNDAL / MADJOING II,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,68,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0069,ECOLE PUBLIQUE SALLO-ABEL / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,336,ADAMAOUA / DJEREM / NGAOUNDAL / MAFARA,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,69,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0070,ECOLE PUBLIQUE MAGBOR / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,212,ADAMAOUA / DJEREM / NGAOUNDAL / MAGBOR,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,70,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0071,CES DANFILI / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,271,ADAMAOUA / DJEREM / NGAOUNDAL / MAMBAL - HAOUSSA,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,71,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0072,CES DANFILI / B,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,267,ADAMAOUA / DJEREM / NGAOUNDAL / MAMBAL - HAOUSSA,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,72,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0073,E PRIVEE MATERNELLE BIL NGAOUNDAL / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,384,ADAMAOUA / DJEREM / NGAOUNDAL / MAMBAL - HAOUSSA,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,73,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0074,E PRIVEE MATERNELLE BIL NGAOUNDAL / B,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,317,ADAMAOUA / DJEREM / NGAOUNDAL / MAMBAL - HAOUSSA,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,74,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0075,E PRIVEE MATERNELLE BIL NGAOUNDAL / C,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,152,ADAMAOUA / DJEREM / NGAOUNDAL / MAMBAL - HAOUSSA,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,75,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0076,ECOLE PUBLIQUE MANDOUROU / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,71,ADAMAOUA / DJEREM / NGAOUNDAL / MANDOUROU,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,76,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0077,ECOLE PUBLIQUE MASSIM-COOPERATIVE / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,229,ADAMAOUA / DJEREM / NGAOUNDAL / MASSIM COOPERATIVE,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,77,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0078,ECOLE DES PARENTS MASSIM- PLATEAU / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,152,ADAMAOUA / DJEREM / NGAOUNDAL / MASSIM PLATEAU,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,78,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0079,LYCEE CLASSIQUE NGAOUNDAL / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,364,ADAMAOUA / DJEREM / NGAOUNDAL / MBARNANG,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,79,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0080,LYCEE CLASSIQUE NGAOUNDAL / B,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,119,ADAMAOUA / DJEREM / NGAOUNDAL / MBARNANG,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,80,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0081,LYCEE BILINGUE NGAOUNDAL / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,405,ADAMAOUA / DJEREM / NGAOUNDAL / MBARNANG CAMPAGNE,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,81,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0082,LYCEE BILINGUE NGAOUNDAL / B,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,325,ADAMAOUA / DJEREM / NGAOUNDAL / MBARNANG CAMPAGNE,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,82,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0083,ECOLE DES PARENTS MBONG / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,89,ADAMAOUA / DJEREM / NGAOUNDAL / MBONG,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,83,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0084,ECOLE PUBLIQUE NGALBIDJE / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,281,ADAMAOUA / DJEREM / NGAOUNDAL / NGALBIDJE,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,84,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0085,ECOLE PUBLIQUE NGALBIDJE / B,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,233,ADAMAOUA / DJEREM / NGAOUNDAL / NGALBIDJE,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,85,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0086,ECOLE DES PARENTS NGABISKEDJE / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,133,ADAMAOUA / DJEREM / NGAOUNDAL / NGABISKEDJE,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,86,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0087,ECOLE PUBLIQUE NGUITTI / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,218,ADAMAOUA / DJEREM / NGAOUNDAL / NGUITTI,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,87,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0088,ECOLE PUBLIQUE PANGAR / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,357,ADAMAOUA / DJEREM / NGAOUNDAL / PANGAR,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,88,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0089,ECOLE PUBLIQUE PANGAR / B,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,352,ADAMAOUA / DJEREM / NGAOUNDAL / PANGAR,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,89,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0090,ECOLE PUBLIQUE PANGAR / C,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,299,ADAMAOUA / DJEREM / NGAOUNDAL / PANGAR,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,90,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0091,LYCEE TECHNIQUE NGAOUNDAL / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,415,ADAMAOUA / DJEREM / NGAOUNDAL / KASSA MBERE,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,91,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0092,LYCEE TECHNIQUE NGAOUNDAL / B,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,359,ADAMAOUA / DJEREM / NGAOUNDAL / KASSA MBERE,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,92,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0093,LYCEE TECHNIQUE NGAOUNDAL / C,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,369,ADAMAOUA / DJEREM / NGAOUNDAL / KASSA MBERE,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,93,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0094,LYCEE TECHNIQUE NGAOUNDAL / D,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,315,ADAMAOUA / DJEREM / NGAOUNDAL / KASSA MBERE,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,94,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0095,LYCEE TECHNIQUE NGAOUNDAL / E,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,276,ADAMAOUA / DJEREM / NGAOUNDAL / KASSA MBERE,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,95,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0096,LYCEE TECHNIQUE NGAOUNDAL / F,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,414,ADAMAOUA / DJEREM / NGAOUNDAL / KASSA MBERE,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,96,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0097,ECOLE PUBLIQUE GROUPE II NGAOUNDAL / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,353,ADAMAOUA / DJEREM / NGAOUNDAL / ALI - AFFAIRE,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,97,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0098,ECOLE BILINGUE NGAOUNDAL / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,415,ADAMAOUA / DJEREM / NGAOUNDAL / MANDAL,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,98,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0099,ECOLE BILINGUE NGAOUNDAL / B,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,380,ADAMAOUA / DJEREM / NGAOUNDAL / MANDAL,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,99,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0100,ECOLE BILINGUE NGAOUNDAL / C,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,359,ADAMAOUA / DJEREM / NGAOUNDAL / MANDAL,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,100,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0101,ECOLE BILINGUE NGAOUNDAL / D,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,307,ADAMAOUA / DJEREM / NGAOUNDAL / MANDAL,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,101,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0102,ECOLE BILINGUE NGAOUNDAL / E,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,222,ADAMAOUA / DJEREM / NGAOUNDAL / MANDAL,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,102,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0103,ECOLE DES PARENTS ZAMBOI / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,296,ADAMAOUA / DJEREM / NGAOUNDAL / DEMGOYA,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,103,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0104,ECOLE DES PARENTS DE MOYAO TAGGUE /,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,105,ADAMAOUA / DJEREM / NGAOUNDAL / MAYO TAGGUE,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,104,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0105,E.P DE MBARNANG CAMPAGNE / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,202,ADAMAOUA / DJEREM / NGAOUNDAL / MBARNANG,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,105,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0106,ECOLE PUBLIQUE MAYO KOKA / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,54,ADAMAOUA / DJEREM / NGAOUNDAL / MAYO KOKA,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,106,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0107,ECOLE DES PARENTS DE KPOKEYA / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,48,ADAMAOUA / DJEREM / NGAOUNDAL / KPOKEYA,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,107,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0108,ECOLE PUBLIQUE GOMMANA / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,79,ADAMAOUA / DJEREM / NGAOUNDAL / GOMMANA,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,108,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0109,ECOLE DES PARENTS DE YITTORO / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,52,ADAMAOUA / DJEREM / NGAOUNDAL / YITTORO,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,109,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0110,ECOLE DES PARENTS DE MAYO KOKA,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,34,ADAMAOUA / DJEREM / NGAOUNDAL / MAYO KOKA VILLAGE,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,110,official
ELECAM-2025-AD-DJEREM-NGAOUNDAL-0111,ECOLE PUBLIQUE MASSIM TOURADJO / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,0925baeb-0858-43e9-8e85-80f9fd944863,65,ADAMAOUA / DJEREM / NGAOUNDAL / MASSIM TOURADJO,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,111,official
ELECAM-2025-AD-DJEREM-TIBATI-0001,ECOLE PUBLIQUE ALAMISSA / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,fd531763-d962-4ae8-8339-637084b38332,244,ADAMAOUA / DJEREM / TIBATI / ALAMISSA,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,1,official
ELECAM-2025-AD-DJEREM-TIBATI-0002,ECOLE PUBLIQUE ALLAT MENGACK / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,fd531763-d962-4ae8-8339-637084b38332,321,ADAMAOUA / DJEREM / TIBATI / ALLAT MENGACK,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,2,official
ELECAM-2025-AD-DJEREM-TIBATI-0003,ECOLE PUBLIQUE ALLAT MENGACK / B,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,fd531763-d962-4ae8-8339-637084b38332,324,ADAMAOUA / DJEREM / TIBATI / ALLAT MENGACK,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,3,official
ELECAM-2025-AD-DJEREM-TIBATI-0004,ECOLE PUBLIQUE ALLAT MENGACK / C,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,fd531763-d962-4ae8-8339-637084b38332,338,ADAMAOUA / DJEREM / TIBATI / ALLAT MENGACK,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,4,official
ELECAM-2025-AD-DJEREM-TIBATI-0005,ESPLANADE CHEFFERIE BA'NANA / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,fd531763-d962-4ae8-8339-637084b38332,99,ADAMAOUA / DJEREM / TIBATI / BA'NANA,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,5,official
ELECAM-2025-AD-DJEREM-TIBATI-0006,ECOLE PUBLIQUE BANTAI / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,fd531763-d962-4ae8-8339-637084b38332,389,ADAMAOUA / DJEREM / TIBATI / BANTAI,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,6,official
ELECAM-2025-AD-DJEREM-TIBATI-0007,ECOLE PUBLIQUE BANTAI / B,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,fd531763-d962-4ae8-8339-637084b38332,28,ADAMAOUA / DJEREM / TIBATI / BANTAI,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,7,official
ELECAM-2025-AD-DJEREM-TIBATI-0008,ECOLE PUBLIQUE BAROODE / A,a1000001-0000-0000-0000-000000000001,350a7411-0e15-424a-964a-353d3c89709c,fd531763-d962-4ae8-8339-637084b38332,282,ADAMAOUA / DJEREM / TIBATI / BAROODE,,,elecam-bv-2025-adamaoua,e3fdf74fdb0cd9e470e3a5bec48167e2cbdae32b5e8b5ddd28ad0ae1c657ee2f,8,official
